RT,acc_spd,accuracy,angle,block,coherence,dataset,id,left_right,subj_idx,tdcs,trial_NR
683,spd,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,512
1200,spd,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,513
1017,spd,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,514
617,acc,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,515
650,acc,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,516
650,spd,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,517
650,acc,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,518
467,spd,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,519
450,acc,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,520
633,spd,0,180,1,0.206,amsterdam,A4.1,1,4,anodal,521
667,spd,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,522
867,spd,0,180,1,0.206,amsterdam,A4.1,2,4,anodal,523
1400,spd,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,524
833,spd,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,525
467,acc,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,526
916,acc,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,527
850,acc,0,180,1,0.206,amsterdam,A4.1,1,4,anodal,528
700,spd,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,529
566,acc,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,530
716,spd,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,531
834,acc,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,532
866,spd,0,180,1,0.206,amsterdam,A4.1,1,4,anodal,533
1167,acc,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,534
717,spd,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,535
916,acc,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,536
416,spd,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,537
484,acc,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,538
250,spd,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,539
350,spd,0,180,1,0.206,amsterdam,A4.1,2,4,anodal,540
350,acc,0,180,1,0.206,amsterdam,A4.1,2,4,anodal,541
300,acc,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,542
267,acc,0,180,1,0.206,amsterdam,A4.1,1,4,anodal,543
117,acc,0,180,1,0.206,amsterdam,A4.1,1,4,anodal,544
1183,spd,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,545
883,acc,0,180,1,0.206,amsterdam,A4.1,2,4,anodal,546
699,spd,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,547
216,spd,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,548
217,spd,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,549
483,spd,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,550
266,acc,0,180,1,0.206,amsterdam,A4.1,1,4,anodal,551
334,spd,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,552
433,spd,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,553
567,acc,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,554
767,acc,0,180,1,0.206,amsterdam,A4.1,2,4,anodal,555
300,spd,0,180,1,0.206,amsterdam,A4.1,1,4,anodal,556
550,acc,0,180,1,0.206,amsterdam,A4.1,1,4,anodal,557
1183,spd,0,180,1,0.206,amsterdam,A4.1,1,4,anodal,558
900,acc,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,559
584,spd,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,560
800,acc,0,180,1,0.206,amsterdam,A4.1,2,4,anodal,561
450,acc,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,562
583,acc,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,563
634,acc,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,564
516,acc,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,565
483,spd,0,180,1,0.206,amsterdam,A4.1,1,4,anodal,566
1083,acc,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,567
534,spd,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,568
400,acc,0,180,1,0.206,amsterdam,A4.1,2,4,anodal,569
383,spd,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,570
367,spd,0,180,1,0.206,amsterdam,A4.1,1,4,anodal,571
417,spd,0,180,1,0.206,amsterdam,A4.1,1,4,anodal,572
483,acc,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,573
450,acc,0,180,1,0.206,amsterdam,A4.1,2,4,anodal,574
600,spd,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,575
750,acc,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,576
467,spd,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,577
617,spd,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,578
667,acc,0,180,1,0.206,amsterdam,A4.1,1,4,anodal,579
733,spd,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,580
617,acc,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,581
816,spd,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,582
466,acc,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,583
500,spd,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,584
567,spd,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,585
434,acc,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,586
466,acc,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,587
600,spd,0,180,1,0.206,amsterdam,A4.1,1,4,anodal,588
517,acc,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,589
484,acc,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,590
783,acc,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,591
517,acc,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,592
533,spd,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,593
884,spd,0,180,1,0.206,amsterdam,A4.1,1,4,anodal,594
516,spd,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,595
767,spd,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,596
500,spd,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,597
500,acc,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,598
867,acc,1,180,1,0.206,amsterdam,A4.1,2,4,anodal,599
550,spd,1,180,1,0.206,amsterdam,A4.1,1,4,anodal,600
1183,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,1
899,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,2
716,acc,0,180,2,0.206,amsterdam,A4.2,2,4,sham,3
584,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,4
533,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,5
684,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,6
700,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,7
733,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,8
933,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,9
466,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,10
534,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,11
750,acc,0,180,2,0.206,amsterdam,A4.2,2,4,sham,12
783,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,13
617,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,14
400,spd,0,180,2,0.206,amsterdam,A4.2,2,4,sham,15
317,spd,0,180,2,0.206,amsterdam,A4.2,1,4,sham,16
717,spd,0,180,2,0.206,amsterdam,A4.2,1,4,sham,17
716,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,18
566,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,19
617,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,20
533,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,21
300,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,22
383,acc,0,180,2,0.206,amsterdam,A4.2,1,4,sham,23
667,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,24
683,acc,0,180,2,0.206,amsterdam,A4.2,2,4,sham,25
550,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,26
567,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,27
1000,spd,0,180,2,0.206,amsterdam,A4.2,2,4,sham,28
634,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,29
533,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,30
650,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,31
450,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,32
567,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,33
550,acc,0,180,2,0.206,amsterdam,A4.2,2,4,sham,34
634,spd,0,180,2,0.206,amsterdam,A4.2,1,4,sham,35
500,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,36
666,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,37
516,acc,0,180,2,0.206,amsterdam,A4.2,2,4,sham,38
534,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,39
633,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,40
650,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,41
700,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,42
517,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,43
417,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,44
650,acc,0,180,2,0.206,amsterdam,A4.2,2,4,sham,45
483,spd,0,180,2,0.206,amsterdam,A4.2,2,4,sham,46
833,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,47
500,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,48
517,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,49
383,spd,0,180,2,0.206,amsterdam,A4.2,1,4,sham,50
384,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,51
500,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,52
750,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,53
1100,acc,0,180,2,0.206,amsterdam,A4.2,2,4,sham,54
700,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,55
667,acc,0,180,2,0.206,amsterdam,A4.2,2,4,sham,56
566,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,57
1050,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,58
650,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,59
583,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,60
584,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,61
750,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,62
900,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,63
633,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,64
550,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,65
600,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,66
833,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,67
600,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,68
817,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,69
566,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,70
583,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,71
1083,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,72
900,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,73
634,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,74
617,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,75
1383,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,76
1283,spd,0,180,2,0.206,amsterdam,A4.2,2,4,sham,77
684,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,78
500,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,79
900,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,80
567,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,81
733,acc,0,180,2,0.206,amsterdam,A4.2,2,4,sham,82
400,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,83
667,spd,0,180,2,0.206,amsterdam,A4.2,1,4,sham,84
483,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,85
450,acc,0,180,2,0.206,amsterdam,A4.2,2,4,sham,86
800,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,87
483,acc,0,180,2,0.206,amsterdam,A4.2,1,4,sham,88
750,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,89
900,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,90
667,spd,0,180,2,0.206,amsterdam,A4.2,2,4,sham,91
650,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,92
700,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,93
834,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,94
883,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,95
367,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,96
717,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,97
866,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,98
833,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,99
467,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,100
766,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,101
567,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,102
617,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,103
583,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,104
700,spd,0,180,2,0.206,amsterdam,A4.2,1,4,sham,105
499,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,106
500,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,107
1183,spd,0,180,2,0.206,amsterdam,A4.2,2,4,sham,108
533,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,109
633,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,110
617,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,111
900,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,112
283,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,113
450,spd,0,180,2,0.206,amsterdam,A4.2,1,4,sham,114
717,spd,0,180,2,0.206,amsterdam,A4.2,1,4,sham,115
550,acc,0,180,2,0.206,amsterdam,A4.2,2,4,sham,116
550,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,117
750,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,118
533,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,119
617,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,120
583,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,121
533,spd,0,180,2,0.206,amsterdam,A4.2,2,4,sham,122
550,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,123
833,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,124
750,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,125
717,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,126
450,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,127
517,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,128
633,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,129
617,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,130
667,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,131
966,spd,0,180,2,0.206,amsterdam,A4.2,2,4,sham,132
483,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,133
800,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,134
350,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,135
883,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,136
516,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,137
500,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,138
449,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,139
600,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,140
666,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,141
684,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,142
683,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,143
534,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,144
1066,spd,0,180,2,0.206,amsterdam,A4.2,2,4,sham,145
766,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,146
734,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,147
683,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,148
533,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,149
600,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,150
534,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,151
367,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,152
350,spd,0,180,2,0.206,amsterdam,A4.2,1,4,sham,153
600,acc,0,180,2,0.206,amsterdam,A4.2,2,4,sham,154
867,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,155
366,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,156
467,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,157
400,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,158
417,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,159
867,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,160
833,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,161
434,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,162
833,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,163
633,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,164
950,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,165
800,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,166
650,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,167
533,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,168
734,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,169
533,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,170
800,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,171
634,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,172
933,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,173
500,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,174
900,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,175
367,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,176
367,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,177
433,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,178
434,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,179
333,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,180
767,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,181
417,spd,0,180,2,0.206,amsterdam,A4.2,2,4,sham,182
483,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,183
600,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,184
717,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,185
733,acc,0,180,2,0.206,amsterdam,A4.2,1,4,sham,186
500,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,187
566,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,188
767,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,189
550,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,190
567,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,191
750,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,192
483,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,193
1083,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,194
450,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,195
450,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,196
500,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,197
634,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,198
750,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,199
583,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,200
550,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,201
800,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,202
617,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,203
717,acc,0,180,2,0.206,amsterdam,A4.2,1,4,sham,204
683,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,205
850,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,206
750,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,207
916,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,208
917,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,209
650,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,210
467,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,211
400,spd,0,180,2,0.206,amsterdam,A4.2,1,4,sham,212
583,spd,0,180,2,0.206,amsterdam,A4.2,1,4,sham,213
1000,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,214
533,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,215
733,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,216
1067,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,217
1433,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,218
1167,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,219
433,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,220
500,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,221
833,acc,0,180,2,0.206,amsterdam,A4.2,1,4,sham,222
800,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,223
850,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,224
567,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,225
850,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,226
500,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,227
567,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,228
417,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,229
516,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,230
683,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,231
567,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,232
400,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,233
350,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,234
667,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,235
516,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,236
633,acc,0,180,2,0.206,amsterdam,A4.2,2,4,sham,237
483,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,238
817,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,239
450,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,240
550,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,241
634,acc,0,180,2,0.206,amsterdam,A4.2,2,4,sham,242
500,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,243
767,spd,0,180,2,0.206,amsterdam,A4.2,1,4,sham,244
783,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,245
683,spd,0,180,2,0.206,amsterdam,A4.2,2,4,sham,246
799,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,247
633,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,248
317,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,249
650,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,250
433,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,251
750,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,252
749,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,253
733,acc,0,180,2,0.206,amsterdam,A4.2,2,4,sham,254
500,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,255
883,acc,0,180,2,0.206,amsterdam,A4.2,1,4,sham,256
1649,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,257
949,acc,0,180,2,0.206,amsterdam,A4.2,1,4,sham,258
533,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,259
1083,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,260
300,spd,0,180,2,0.206,amsterdam,A4.2,2,4,sham,261
683,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,262
583,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,263
400,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,264
550,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,265
416,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,266
517,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,267
567,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,268
550,acc,0,180,2,0.206,amsterdam,A4.2,1,4,sham,269
467,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,270
516,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,271
416,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,272
484,spd,0,180,2,0.206,amsterdam,A4.2,1,4,sham,273
500,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,274
667,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,275
533,spd,0,180,2,0.206,amsterdam,A4.2,2,4,sham,276
717,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,277
500,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,278
717,acc,0,180,2,0.206,amsterdam,A4.2,2,4,sham,279
616,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,280
633,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,281
817,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,282
650,acc,0,180,2,0.206,amsterdam,A4.2,2,4,sham,283
1083,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,284
650,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,285
734,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,286
883,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,287
633,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,288
616,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,289
450,acc,0,180,2,0.206,amsterdam,A4.2,1,4,sham,290
534,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,291
350,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,292
733,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,293
567,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,294
617,acc,0,180,2,0.206,amsterdam,A4.2,1,4,sham,295
550,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,296
567,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,297
716,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,298
750,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,299
916,spd,0,180,2,0.206,amsterdam,A4.2,2,4,sham,300
916,spd,0,180,2,0.206,amsterdam,A4.2,2,4,sham,301
700,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,302
367,spd,1,180,2,0.206,amsterdam,A4.2,2,4,sham,303
433,spd,1,180,2,0.206,amsterdam,A4.2,1,4,sham,304
534,acc,1,180,2,0.206,amsterdam,A4.2,2,4,sham,305
750,acc,1,180,2,0.206,amsterdam,A4.2,1,4,sham,306
